종류,품종,시도,시군구,발생장소,구조일자
개,푸들,대전광역시,유성구,용계2교 교량 밑,2017-09-04
고양이,코리안숏헤어,대전광역시,유성구,용계동 73-24 내,2017-09-04
고양이,코리안숏헤어,대전광역시,유성구,유성홈플러스 인근,2017-09-04
개,푸들,대전광역시,유성구,송강그린@ 105 인근,2017-09-04
개,푸들,대전광역시,유성구,서대전IC 입구,2017-09-05
개,푸들,대전광역시,유성구,서대전IC 입구,2017-09-05
개,푸들,대전광역시,유성구,화암네거리 인근,2017-09-05
개,믹스,대전광역시,중구,사정동 오월드 주변,2017-09-04
고양이,코리안숏헤어,대전광역시,중구,중촌동 선치과병원 주변,2017-09-05
개,말티즈,대전광역시,중구,유천동 큰솔@ 7차 주변,2017-09-05
기타,토끼,대전광역시,중구,문화동 계룡은하@ 주변,2017-09-05
기타,토끼,대전광역시,중구,보문산입구 주변,2017-09-05
고양이,코리안숏헤어,대전광역시,중구,은행동 하나금융투자 주변,2017-09-05
개,진도,대전광역시,중구,문화동 유니코스 주변,2017-09-05
고양이,코리안숏헤어,대전광역시,중구,문창동 22-11번지 주변,2017-09-06
고양이,아메리칸숏헤어,대전광역시,중구,부사동 굿모닝동물병원 주변,2017-09-05
고양이,러시안블루,대전광역시,중구,부사동 굿모닝동물병원 주변,2017-09-05
개,진도 믹스,대전광역시,대덕구,미호동 오토캠핑장 주변,2017-09-04
개,말티즈,대전광역시,대덕구,법1동 280-2번지 주변,2017-09-04
고양이,코리안숏헤어,대전광역시,대덕구,오정동 274-7번지 주변,2017-09-05
고양이,코리안숏헤어,대전광역시,대덕구,신탄진동 167-6번지 주변,2017-09-05
개,진도,대전광역시,대덕구,상서동 벤츠AS센터 주변,2017-09-06
개,진도,대전광역시,대덕구,상서동 벤츠AS센터 주변,2017-09-06
고양이,코리안숏헤어,대전광역시,대덕구,장동 탄약창 입구 주변,2017-09-06
고양이,코리안숏헤어,대전광역시,대덕구,장동 탄약창 입구 주변,2017-09-06
고양이,코리안숏헤어,대전광역시,대덕구,장동 탄약창 입구 주변,2017-09-06
고양이,코리안숏헤어,대전광역시,대덕구,장동 탄약창 입구 주변,2017-09-06
고양이,코리안숏헤어,대전광역시,대덕구,장동 탄약창 입구 주변,2017-09-06
고양이,코리안숏헤어,대전광역시,동구,용운동 119안전센터 주변,2017-09-04
고양이,코리안숏헤어,대전광역시,동구,용운동 119안전센터 주변,2017-09-04
고양이,코리안숏헤어,대전광역시,동구,용운동 119안전센터 주변,2017-09-04
개,시츄,대전광역시,동구,자양동 우송대서캠퍼스 주변,2017-09-05
고양이,코리안숏헤어,대전광역시,동구,삼성동 119안전센터 주변,2017-09-05
개,말티즈,대전광역시,동구,우송대 서캠퍼스 W5 주변,2017-09-05
개,말티즈,대전광역시,동구,삼성동 동양맑은미소@ 주변,2017-09-03
고양이,코리안숏헤어,대전광역시,동구,원동 유신공구 주변,2017-09-05
개,말티즈,대전광역시,동구,가양동 317-4번지 주변,2017-09-05
개,믹스,대전광역시,동구,자양동 요양병원 주변,2017-09-05
개,믹스,대전광역시,동구,소제동 철도@ 주변,2017-09-05
개,말티즈,대전광역시,동구,가양동 동신@ 주변,2017-09-06
고양이,코리안숏헤어,대전광역시,중구,유천동 장미@ 주변,2017-09-04
고양이,코리안숏헤어,대전광역시,중구,유천동 장미@ 주변,2017-09-04
고양이,코리안숏헤어,대전광역시,중구,유천동 장미@ 주변,2017-09-04
고양이,코리안숏헤어,대전광역시,중구,석교동 69-15 주변,2017-09-06
개,믹스,대전광역시,중구,대사동 계룡@ 주변,2017-09-06
고양이,코리안숏헤어,대전광역시,동구,판암동 판암주공@ 301동 주변,2017-09-07
고양이,코리안숏헤어,대전광역시,중구,용두동 56-93번지 주변,2017-09-07
개,푸들,대전광역시,대덕구,중리동 동해면옥 주변,2017-09-07
개,진도,대전광역시,중구,용두동 미루@ 주변,2017-09-07
고양이,코리안숏헤어,대전광역시,중구,중촌동 중촌육교 주변,2017-09-07
개,진도,대전광역시,중구,태평동 태평교밑 주변,2017-09-08
고양이,코리안숏헤어,대전광역시,대덕구,중리동 중리중학교 주변,2017-09-08
개,포메라이언,대전광역시,대덕구,덕암동 덕암옥그린빌라 주변,2017-09-08
개,코카스파니엘,대전광역시,동구,성남동 성남초등학교 주변,2017-09-08
고양이,코리안숏헤어,대전광역시,중구,유천동 168 트인빌 주변,2017-09-08
고양이,코리안숏헤어,대전광역시,중구,유천동 168 트인빌 주변,2017-09-08
고양이,코리안숏헤어,대전광역시,중구,산성동 산성네거리 주변,2017-09-08
기타,보어염소,대전광역시,중구,문화동 583-11 주변,2017-09-09
고양이,코리안숏헤어,대전광역시,중구,산성동 산성떡집 주변,2017-09-09
개,삽살개,대전광역시,중구,보문산로 223-6 주변,2017-09-09
개,닥스훈트,대전광역시,중구,옥계동 옥계교 주변,2017-09-09
고양이,코리안숏헤어,대전광역시,대덕구,오정동 56-4 주변,2017-09-09
개,스피츠,대전광역시,대덕구,오정동 양지@ 주변,2017-09-09
개,포메라이언,대전광역시,대덕구,목상동 신탄지구대 주변,2017-09-09
개,푸들,대전광역시,동구,용전동 9-7 한국전력 주변,2017-09-08
개,믹스,대전광역시,동구,가양동 414-32 주변,2017-09-09
개,믹스,대전광역시,동구,천동 주공@ 주변,2017-09-09
개,믹스,대전광역시,동구,용운동 꿈에그린@ 주변,2017-09-09
고양이,페르시안,대전광역시,중구,석교동 석탑사우나 주변,2017-09-09
개,닥스훈트,대전광역시,중구,선화동 다연빌라 주변,2017-09-09
개,믹스,대전광역시,중구,선화동 다연빌라 주변,2017-09-09
개,포메라이언,대전광역시,대덕구,법동 구)동부경찰서 주변,2017-09-10
개,말티즈,대전광역시,대덕구,신탄진동 신탄네거리 주변,2017-09-10
개,진도,대전광역시,동구,성남동네거리 주변,2017-09-10
개,진도,대전광역시,동구,상소동 오토캠핑장 주변,2017-09-10
고양이,코리안숏헤어,대전광역시,동구,삼성동 347-2 주변,2017-09-10
개,진도,대전광역시,동구,천동 구)TJB천변 주변,2017-09-10
개,진도,대전광역시,동구,가양동 마이스터고교 주변,2017-09-10
개,믹스,대전광역시,동구,용전동 143-41번지 주변,2017-09-11
개,믹스,대전광역시,동구,성남동 1-20번지 주변,2017-09-11
고양이,코리안숏헤어,대전광역시,동구,백룡로35-7 주변,2017-09-11
고양이,코리안숏헤어,대전광역시,동구,백룡로35-7 주변,2017-09-11
개,말티즈,대전광역시,중구,침산동 184번지 주변,2017-09-11
고양이,코리안숏헤어,대전광역시,중구,사정동 438-16번지 주변,2017-09-11
개,믹스,대전광역시,동구,가양1동 평화맨션 주변,2017-09-11
개,믹스,대전광역시,동구,가양1동 평화맨션 주변,2017-09-11
고양이,코리안숏헤어,대전광역시,동구,자양동 100-23 주변,2017-09-11
고양이,코리안숏헤어,대전광역시,동구,신흥동 동신교회 주변,2017-09-12
개,말티즈,대전광역시,동구,천동 29-7번지 주변,2017-09-12
고양이,코리안숏헤어,대전광역시,중구,산성동 115-51번지 주변,2017-09-12
고양이,러시안블루,대전광역시,유성구,용산동 경남아너스빌@ 인근,2017-09-05
고양이,러시안블루,대전광역시,유성구,용산동 경남아너스빌@ 인근,2017-09-05
개,웰시코기,대전광역시,유성구,송강동 청솔@ 내,2017-09-05
개,웰시코기,대전광역시,유성구,송강동 청솔@ 내,2017-09-05
개,말티즈,대전광역시,유성구,송강시장 내,2017-09-05
개,시츄,대전광역시,유성구,유성터미널 인근,2017-09-06
개,진도,대전광역시,중구,목동 우체국 주변,2017-09-13
개,포메라이언,대전광역시,중구,태평동 423-4번지 주변,2017-09-13
개,말티즈,대전광역시,대덕구,대화동 풍남@ 주변,2017-09-11
고양이,코리안숏헤어,대전광역시,대덕구,아리랑로 114번길 40주변,2017-09-12
개,푸들,대전광역시,대덕구,법동 영진로얄@ 106동 주변,2017-09-12
고양이,코리안숏헤어,대전광역시,대덕구,중리동 미소세탁소 주변,2017-09-13
고양이,코리안숏헤어,대전광역시,동구,옻밭3길 3 주변,2017-09-12
고양이,코리안숏헤어,대전광역시,동구,중부소방서 주변,2017-09-13
고양이,코리안숏헤어,대전광역시,동구,중부소방서 주변,2017-09-13
고양이,코리안숏헤어,대전광역시,동구,중부소방서 주변,2017-09-13
고양이,코리안숏헤어,대전광역시,동구,중부소방서 주변,2017-09-13
고양이,코리안숏헤어,대전광역시,동구,가양동 평화@ 2동 주변,2017-09-13
개,믹스,대전광역시,동구,판암동 판암기아자동차매장 주변,2017-09-13
개,웰시코기,대전광역시,동구,용운동 용방마을@ 주변,2017-09-14
개,웰시코기,대전광역시,동구,용운동 용방마을@ 주변,2017-09-14
개,믹스,대전광역시,동구,삼성동 솔랑마을@ 주변,2017-09-14
개,치와와,대전광역시,대덕구,중리동 153-14번지 주변,2017-09-14
개,믹스,대전광역시,중구,중촌동 안양해물탕 주변,2017-09-13
개,말티즈,대전광역시,중구,태평동 삼부@2단지 주변,2017-09-14
개,말티즈,대전광역시,서구,타임월드 인근,2017-09-05
고양이,코리안숏헤어,대전광역시,서구,정림프라자 내,2017-09-05
고양이,코리안숏헤어,대전광역시,서구,정림동 BBQ 인근,2017-09-05
개,푸들,대전광역시,서구,월평주공@ 2단지 내,2017-09-05
개,요크셔테리어,대전광역시,서구,구봉마을@ 7단지 내,2017-09-05
고양이,코리안숏헤어,대전광역시,서구,가장동 보은카센터 내,2017-09-06
고양이,코리안숏헤어,대전광역시,서구,가장동 보은카센터 내,2017-09-06
고양이,코리안숏헤어,대전광역시,서구,가장동 보은카센터 내,2017-09-06
고양이,코리안숏헤어,대전광역시,서구,가장동 보은카센터 내,2017-09-06
고양이,코리안숏헤어,대전광역시,서구,가장동 보은카센터 내,2017-09-06
고양이,코리안숏헤어,대전광역시,서구,가장동 보은카센터 내,2017-09-06
고양이,코리안숏헤어,대전광역시,서구,용문동 242-18 인근,2017-09-06
고양이,코리안숏헤어,대전광역시,서구,탄방동 1141 내,2017-09-07
고양이,코리안숏헤어,대전광역시,서구,서원초교 지하,2017-09-07
고양이,코리안숏헤어,대전광역시,서구,변동 74-38 내,2017-09-08
개,치와와,대전광역시,서구,둔산동 둥지@ 인근,2017-09-08
개,페키니즈,대전광역시,서구,정림삼거리 인근,2017-09-08
개,말티즈,대전광역시,서구,유천초교 인근,2017-09-09
개,푸들,대전광역시,서구,초록마을@ 1단지 내,2017-09-09
개,미니핀,대전광역시,서구,용문동 순복음교회 인근,2017-09-09
개,보스턴테리어,대전광역시,서구,국화동성@ 내,2017-09-09
개,말티즈,대전광역시,서구,도마네거리 인근,2017-09-09
개,진도,대전광역시,서구,변동초교 운동장,2017-09-09
개,치와와,대전광역시,서구,도마네거리 인근,2017-09-09
개,포메라이언,대전광역시,서구,괴정약국 인근,2017-09-09
개,믹스,대전광역시,서구,가장교 인근 천변,2017-09-10
개,믹스,대전광역시,서구,정림동 늘푸른@ 내,2017-09-09
개,말티즈,대전광역시,서구,우명동 우명낚시터 인근,2017-09-10
개,푸들,대전광역시,서구,원정동 노인정 인근,2017-09-10
개,믹스,대전광역시,서구,갈마중학교 인근,2017-09-10
개,푸들,대전광역시,서구,가수원중학교 인근,2017-09-10
고양이,코리안숏헤어,대전광역시,서구,정든@ 놀이터 인근,2017-09-10
고양이,코리안숏헤어,대전광역시,서구,정든@ 놀이터 인근,2017-09-10
고양이,코리안숏헤어,대전광역시,서구,정든@ 놀이터 인근,2017-09-10
고양이,코리안숏헤어,대전광역시,서구,느리울@ 1306 인근,2017-09-10
개,치와와,대전광역시,서구,서대전세무소 인근,2017-09-10
고양이,코리안숏헤어,대전광역시,서구,아래강변2길 49 인근,2017-09-10
고양이,코리안숏헤어,대전광역시,서구,도마시장 인근,2017-09-10
개,말티즈,대전광역시,서구,정림초등학교 인근,2017-09-10
개,닥스훈트,대전광역시,서구,경남@ 101 인근,2017-09-11
개,말티즈,대전광역시,서구,갈마동 사랑의동물병원 내,2017-09-11
고양이,코리안숏헤어,대전광역시,유성구,네이쳐뷰@ 내,2017-09-06
고양이,코리안숏헤어,대전광역시,유성구,테크노7로 32-16 내,2017-09-06
고양이,코리안숏헤어,대전광역시,유성구,학의뜰@ 인근,2017-09-06
고양이,코리안숏헤어,대전광역시,유성구,트리플시티5단지 후문,2017-09-07
고양이,코리안숏헤어,대전광역시,유성구,트리플시티5단지 후문,2017-09-07
개,말티즈,대전광역시,유성구,학하동 163-1 인근,2017-09-07
개,푸들,대전광역시,유성구,솔밭묵집 인근,2017-09-07
개,푸들,대전광역시,유성구,솔밭묵집 인근,2017-09-07
고양이,코리안숏헤어,대전광역시,유성구,노은동 은구비공원 인근,2017-09-07
개,포메라이언,대전광역시,유성구,봉산동 버스종점 인근,2017-09-08
개,포메라이언,대전광역시,유성구,봉산동 버스종점 인근,2017-09-08
개,스피츠,대전광역시,유성구,사랑의집 인근,2017-09-08
개,스피츠,대전광역시,유성구,사랑의집 인근,2017-09-08
개,말티즈,대전광역시,유성구,하수종말처리장 인근,2017-09-09
개,말티즈,대전광역시,유성구,하수종말처리장 인근,2017-09-09
고양이,코리안숏헤어,대전광역시,유성구,충남대 로스쿨 인근,2017-09-09
개,포메라이언,대전광역시,유성구,봉산초교 인근,2017-09-09
개,포메라이언,대전광역시,유성구,봉산초교 인근,2017-09-09
