번호,구조일자,종류,품종,시군구,발생장소
1349,2020-06-12,고양이,코리안숏헤어,유성,봉명동 668-4번지 우리식자재마트 주변
1350,2020-06-12,개,스피츠,대덕,신일동 38-16 갑천 천변 주변
1351,2020-06-12,고양이,코리안숏헤어,중구,문화동 669-32번지 주변
1352,2020-06-12,고양이,코리안숏헤어,중구,문화동 669-32번지 주변
1353,2020-06-12,고양이,코리안숏헤어,중구,문화동 669-32번지 주변
1354,2020-06-12,고양이,코리안숏헤어,중구,문화동 669-32번지 주변
1355,2020-06-12,고양이,코리안숏헤어,동구,삼성초등학교 인근
1356,2020-06-12,고양이,코리안숏헤어,동구,삼성초등학교 인근
1357,2020-06-12,개,리트리버,서구,탄방주민센터 인근
1358,2020-06-12,개,푸들,서구,탄방주민센터 인근
1359,2020-06-12,개,치와와,서구,정림동 세븐일레븐 인근
1360,2020-06-12,개,허스키,서구,월평1동 주민센터 인근
1361,2020-06-12,고양이,코리안숏헤어,서구,둔산동 국화아파트 인근
1362,2020-06-12,고양이,코리안숏헤어,서구,둔산동 국화아파트 인근
1363,2020-06-13,고양이,코리안숏헤어,동구,인동 현대@ 인근
1364,2020-06-13,개,시츄,동구,대동오거리 인근
1365,2020-06-12,고양이,코리안숏헤어,서구,둔산동 청사지구대 인근
1366,2020-06-12,개,포메라이언,서구,도마동 화산빌라 인근
1367,2020-06-13,고양이,코리안숏헤어,유성,유성대로 654번길 37 주변
1368,2020-06-13,고양이,코리안숏헤어,유성,유성대로 654번길 37 주변
1369,2020-06-13,고양이,코리안숏헤어,유성,유성대로 654번길 37 주변
1370,2020-06-13,고양이,코리안숏헤어,유성,어은동 유성구청 주변
1371,2020-06-13,고양이,코리안숏헤어,대덕,신탄진동 현도교 주변
1372,2020-06-13,고양이,코리안숏헤어,서구,정림시장 인근
1373,2020-06-13,고양이,코리안숏헤어,서구,둔산동 한마루아파트 인근
1374,2020-06-13,개,믹스,유성,봉명동 유성온천불가마 주변
1375,2020-06-14,고양이,코리안숏헤어,유성,하기동 송림마을 5단지 주변
1376,2020-06-14,고양이,코리안숏헤어,중구,문화동 푸른빌리지 C동 주변
1377,2020-06-14,고양이,코리안숏헤어,중구,문화동 푸른빌리지 C동 주변
1378,2020-06-14,개,믹스,중구,석교동 남양아파트 B동 주변
1379,2020-06-14,개,리트리버,중구,어남동 158-2 주변
1380,2020-06-14,개,포인터,서구,기성복지관 인근
1381,2020-06-15,고양이,코리안숏헤어,서구,을지병원 주변
1382,2020-06-15,개,포메라이언,서구,관저동 명경프라자 인근
1383,2020-06-15,고양이,코리안숏헤어,서구,원앙마을네거리 인근
1384,2020-06-15,개,믹스,서구,용문동 산업정보고등학교 인근
1385,2020-06-15,고양이,코리안숏헤어,서구,관저동 햇살아래공원 인근
1386,2020-06-15,기타,칠면조,유성,화암동 30-5번지 현대오일뱅크 주변
1387,2020-06-15,고양이,코리안숏헤어,유성,도룡삼거리 주변
1388,2020-06-15,고양이,코리안숏헤어,중구,선화서로70번길 주변
1389,2020-06-15,고양이,코리안숏헤어,중구,용두동 미르마을@ 정문 경비초소 주변
1390,2020-06-15,고양이,코리안숏헤어,중구,태평동 254-4번지 태평공방 주변
1391,2020-06-15,고양이,코리안숏헤어,중구,문화동 국제통상고등학교 주변
1392,2020-06-16,개,리트리버,중구,옥계동 162-3 사자교회 주변
1393,2020-06-15,고양이,코리안숏헤어,서구,용문동 남산주유소 인근
1394,2020-06-15,고양이,코리안숏헤어,서구,갤러리아 인근
1395,2020-06-15,고양이,앙고라,서구,도마동 제비네어린이공원 인근
1396,2020-06-15,개,믹스,동구,대동 새들뫼아파트 인근
1397,2020-06-15,고양이,코리안숏헤어,동구,삼성동 늘사랑약국 인근
1398,2020-06-15,고양이,코리안숏헤어,동구,삼성동 늘사랑약국 인근
1399,2020-06-15,고양이,러시안블루 믹스,동구,우암로23번길 인근
1400,2020-06-16,개,스피츠,대덕,덕암북로96번길 81 주변
1401,2020-06-16,고양이,코리안숏헤어,유성,불무로186 쓰레기매립장 침수처리장 주변
1402,2020-06-16,고양이,코리안숏헤어,중구,문창동 390-10번지 주변
1403,2020-06-16,고양이,코리안숏헤어,유성,관평동 783 남정빌딩 2차 8층 주변
1404,2020-06-16,개,스피츠,중구,은행동 지하상가 주변
1405,2020-06-16,개,스피츠,중구,대사동 충남대병원 정문 주변
1406,2020-06-17,개,풍산,중구,선화동 센트럴뷰@ 107동 주변
1407,2020-06-17,개,믹스,중구,대흥동 90-3번지 주변
1408,2020-06-17,고양이,코리안숏헤어,대덕,신탄진동 118-12번지 주변
1409,2020-06-17,개,스피츠,유성,원신흥동 532-2번지 주변
1410,2020-06-17,고양이,코리안숏헤어,유성,한우물로 66번길 6 대전교도소 주변
1411,2020-06-17,고양이,코리안숏헤어,유성,수통골로 47 계룡산국립공원 주변
1412,2020-06-17,개,푸들,중구,태평동 태평@ 103동 경비실 주변
1413,2020-06-17,고양이,코리안숏헤어,중구,중촌동 275-12번지 돼지한마리 주변
1414,2020-06-17,고양이,코리안숏헤어,유성,송강동 186-7번지 송강동물병원 주변
1415,2020-06-16,고양이,코리안숏헤어,서구,탄방동 e편한세상 인근
1416,2020-06-16,고양이,코리안숏헤어,서구,탄방동 e편한세상 인근
1417,2020-06-16,고양이,코리안숏헤어,서구,탄방동 e편한세상 인근
1418,2020-06-16,고양이,코리안숏헤어,서구,구봉사거리 공사장 인근
1419,2020-06-17,고양이,코리안숏헤어,대덕,덕암로 234번길 23 덕암리치빌@ 주변
1420,2020-06-17,고양이,코리안숏헤어,대덕,덕암로 234번길 23 덕암리치빌@ 주변
1421,2020-06-18,고양이,코리안숏헤어,유성,구암동 609-2번지 우성햇살@ 주변
1422,2020-06-18,개,말티즈,유성,교촌동 338-29번지 주변
1423,2020-06-16,개,포메라이언,동구,홍도동 주민센터 인근(최초 발견지: 한남대정문 주변)
1424,2020-06-17,개,포메라이언,동구,홍도동 주민센터 인근
1425,2020-06-17,개,믹스,동구,이화로 38-7 인근
1426,2020-06-17,개,말티즈,동구,자양동 벌떡이야떡복이 인근
1427,2020-06-18,개,미니핀,중구,부사동 대전제일교회 주변
1428,2020-06-16,개,보스턴테리어,서구,갈마공원 인근
1429,2020-06-17,개,말티즈,서구,갈마동 GS편의점 근처
1430,2020-06-17,개,포메라이언,서구,괴곡동 선골경로당 인근
1431,2020-06-17,고양이,코리안숏헤어,서구,탄방동 세등선원 인근
1432,2020-06-18,개,진도,대덕,대덕대로 1587 엘크루 경비실 주변
1433,2020-06-18,개,믹스,서구,흑석네거리에서 원정동 초입도로 주변
1434,2020-06-18,고양이,코리안숏헤어,유성,죽동 예미지@ 관리사무소 주변
1435,2020-06-18,고양이,코리안숏헤어,유성,전민동 문지초등학교 주변
1436,2020-06-19,개,포메라이언,유성,봉명동 535-8번지 주변
1437,2020-06-19,고양이,코리안숏헤어,서구,가장동 뉴드림마트 주변
1438,2020-06-19,개,치와와,중구,옥계동 4-13번지 주변
1439,2020-06-19,개,스피츠,중구,유천동 274-10번지 썬헤어 주변
1440,2020-06-19,고양이,코리안숏헤어,중구,태평동 태평119안전센터 주변
1441,2020-06-19,개,말티즈,대덕,중리동 경북한의원 주변
1442,2020-06-19,고양이,코리안숏헤어,중구,대흥동 494-2번지 대전도시공사 주변
1443,2020-06-19,고양이,코리안숏헤어,중구,대흥동 494-2번지 대전도시공사 주변
1444,2020-06-19,고양이,코리안숏헤어,중구,대흥동 494-2번지 대전도시공사 주변
1445,2020-06-19,고양이,코리안숏헤어,중구,대흥동 494-2번지 대전도시공사 주변
1446,2020-06-19,고양이,코리안숏헤어,중구,선화동 146-11번지 주변
1447,2020-06-20,고양이,코리안숏헤어,중구,태평동 태평오거리 주변
1448,2020-06-19,개,믹스,동구,신흥동 수정탕 인근
1449,2020-06-20,개,믹스,중구,문화동 153-5번지 주변
1450,2020-06-20,고양이,코리안숏헤어,중구,문창동 영동뜨끈이 주변
1451,2020-06-20,개,비숑프리제,중구,계백로 1524번길 화랑스포츠 주변
1452,2020-06-20,개,비숑프리제,중구,계백로 1524번길 화랑스포츠 주변
1453,2020-06-19,고양이,코리안숏헤어,서구,도마동 더싼유통 주변
1454,2020-06-19,개,말티즈,서구,백마강장어 주변
1455,2020-06-20,개,말티즈,서구,월평역3번출구 주변
1456,2020-06-20,개,푸들,서구,가장동 신세계빌라 주변
1457,2020-06-20,고양이,코리안숏헤어,서구,월평어린이공원 주변
1458,2020-06-20,고양이,앙고라,유성,교촌동 미메이드@ 주변
1459,2020-06-20,고양이,코리안숏헤어,유성,원신흥동 휴먼시아 10단지 주변
1460,2020-06-20,고양이,코리안숏헤어,대덕,비래동 흥진로얄@ 정문 주변
1461,2020-06-20,고양이,코리안숏헤어,대덕,비래동 흥진로얄@ 정문 주변
1462,2020-06-20,고양이,코리안숏헤어,대덕,비래동 흥진로얄@ 정문 주변
1463,2020-06-20,고양이,코리안숏헤어,대덕,비래동 흥진로얄@ 정문 주변
1464,2020-06-20,고양이,코리안숏헤어,서구,도마침례교회 인근
1465,2020-06-20,고양이,코리안숏헤어,서구,만년동 청춘돈가스 주변
1466,2020-06-20,고양이,코리안숏헤어,서구,만년동 청춘돈가스 주변
1467,2020-06-21,개,푸들,서구,갈마지구대 주변
1468,2020-06-20,고양이,코리안숏헤어,유성,장대동 233-23번지 주변
1469,2020-06-21,고양이,코리안숏헤어,대덕,읍내동 226-1번지 주변
1470,2020-06-21,고양이,코리안숏헤어,대덕,읍내동 226-1번지 주변
1471,2020-06-20,기타,은계,중구,산성동 142-15번지 주변
1472,2020-06-21,고양이,코리안숏헤어,중구,호동 21-14번지 남원빌라 주변
1473,2020-06-21,개,믹스,대덕,송촌동 5.5닭갈비 주변
1474,2020-06-21,개,웰시코기,서구,배재시장 주변
1475,2020-06-21,고양이,코리안숏헤어,서구,도안동로 77 린플하우스 주변
1476,2020-06-22,개,말티즈,서구,내동지구대 인근
1477,2020-06-22,고양이,코리안숏헤어,대덕,신탄진로756번안길 90 대한이현 주변
1478,2020-06-22,고양이,코리안숏헤어,대덕,신탄진로756번안길 90 대한이현 주변
1479,2020-06-22,고양이,코리안숏헤어,대덕,신탄진로756번안길 90 대한이현 주변
1480,2020-06-22,고양이,코리안숏헤어,대덕,목상동행정복지센터 주변
1481,2020-06-21,개,포인터,동구,이사동 한옥촌 인근
1482,2020-06-20,개,믹스,동구,용운동 마젤란아파트 인근
1483,2020-06-21,개,믹스,동구,용전동 무지개어린이집 인근
1484,2020-06-22,고양이,코리안숏헤어,동구,낭월동 신우씨엔씨 인근
1485,2020-06-21,개,믹스,서구,흑석네거리 주변
1486,2020-06-22,고양이,코리안숏헤어,서구,복수동로 66 정원빌라 인근
1487,2020-06-21,고양이,코리안숏헤어,서구,문예로 69 오성사우나 인근
1488,2020-06-22,고양이,코리안숏헤어,서구,도마동행정복지센터 인근
1489,2020-06-23,고양이,코리안숏헤어,서구,둔산소방서 인근
1490,2020-06-23,개,믹스,서구,둔산로 26 올리브영 인근
1491,2020-06-22,개,포메라이언,유성,노은동 월드컵인라인롤러경기장 주변
1492,2020-06-22,개,믹스,유성,복용동 266번지 주변
1493,2020-06-22,개,믹스,유성,복용동 266번지 주변
1494,2020-06-22,개,믹스,유성,복용동 266번지 주변
1495,2020-06-22,개,믹스,유성,복용동 266번지 주변
1496,2020-06-22,개,믹스,유성,복용동 266번지 주변
1497,2020-06-22,개,믹스,유성,복용동 266번지 주변
1498,2020-06-22,개,믹스,유성,복용동 266번지 주변
1499,2020-06-22,개,믹스,유성,복용동 266번지 주변
1500,2020-06-22,개,스피츠,중구,유천네거리 주변
1501,2020-06-22,개,푸들,중구,문화동 선경할인마트 주변
1502,2020-06-22,고양이,코리안숏헤어,중구,목동 24-60번지 주변
1503,2020-06-22,고양이,코리안숏헤어,중구,목동 24-60번지 주변
1504,2020-06-22,고양이,코리안숏헤어,중구,목동 24-60번지 주변
1505,2020-06-22,고양이,코리안숏헤어,중구,문창동 성베드로요양병원 주변
1506,2020-06-22,개,푸들,동구,베스티안 우송병원 인근
1507,2020-06-22,개,치와와,동구,홍도동 홍도@ 놀이터 인근
1508,2020-06-22,고양이,코리안숏헤어,중구,유천동 181-19번지 지오스위트 주변
1509,2020-06-22,고양이,코리안숏헤어,중구,선화로 97번길 8 주변
1510,2020-06-23,고양이,코리안숏헤어,대덕,대덕대로 1284번길 301 샤인광학 주변
1511,2020-06-23,개,믹스,대덕,와동 현대@ 관리사무소 주변
1512,2020-06-23,고양이,코리안숏헤어,서구,도마동 대아@ 인근
1513,2020-06-23,고양이,코리안숏헤어,서구,도마동 효성타운 인근
1514,2020-06-23,고양이,코리안숏헤어,중구,대흥동 대흥초등학교 주변
1515,2020-06-23,고양이,코리안숏헤어,중구,목동 목영마을104동 4호라인 주변
1516,2020-06-23,고양이,코리안숏헤어,중구,목동 목영마을104동 4호라인 주변
1517,2020-06-23,고양이,코리안숏헤어,중구,목동 목영마을104동 4호라인 주변
1518,2020-06-23,기타,토끼,유성,송강동 한마을@ 1115동 주변
1519,2020-06-24,고양이,코리안숏헤어,유성,하기동 송림마을@3단지 307동 주변
1520,2020-06-24,고양이,코리안숏헤어,유성,봉명동 548-11번지 성심동물병원 주변
1521,2020-06-24,개,믹스,유성,대정동 22-10번지 부광물산 주변
1522,2020-06-24,고양이,코리안숏헤어,유성,노은동로 233 열매마을 203동 주변
1523,2020-06-24,고양이,코리안숏헤어,대덕,목상동 217-6번지 주변
1524,2020-06-24,고양이,코리안숏헤어,대덕,목상동 217-6번지 주변
1525,2020-06-24,고양이,코리안숏헤어,유성,구암동 256-10번지 정다운집 주변
1526,2020-06-24,고양이,코리안숏헤어,대덕,오정동 660번지 행복한하우스 주변
1527,2020-06-24,고양이,코리안숏헤어,대덕,오정동 660번지 행복한하우스 주변
1528,2020-06-24,고양이,코리안숏헤어,대덕,오정동 660번지 행복한하우스 주변
1529,2020-06-23,개,믹스,동구,대성여자중학교 인근
1530,2020-06-24,개,포메라이언,동구,천동주공 인근
1531,2020-06-24,고양이,코리안숏헤어,동구,정동 대한통운 인근
1532,2020-06-24,고양이,코리안숏헤어,동구,정동 대한통운 인근
1533,2020-06-24,고양이,코리안숏헤어,동구,정동 대한통운 인근
1534,2020-06-24,고양이,코리안숏헤어,동구,정동 대한통운 인근
1535,2020-06-24,고양이,코리안숏헤어,동구,정동 대한통운 인근
1536,2020-06-24,고양이,코리안숏헤어,동구,낭월동 이편한세상
1537,2020-06-25,기타,토끼,중구,선화동 양지근린공원 주변
1538,2020-06-25,고양이,페르시안,유성,구암동 햇살@ 주변
1539,2020-06-24,고양이,코리안숏헤어,대덕,오정동 492-1번지 주변
1540,2020-06-25,고양이,코리안숏헤어,유성,신성동 하나@ 정문 주변
1541,2020-06-24,고양이,코리안숏헤어,서구,도마동 미래타운 인근
1542,2020-06-24,고양이,코리안숏헤어,서구,둔산동 세븐일레븐 편의점 인근
1543,2020-06-24,고양이,코리안숏헤어,서구,탄방동 한국건강관리협회 인근
1544,2020-06-25,고양이,코리안숏헤어,유성,한우물로 66번길 29-2 대정빌라 주변
1545,2020-06-25,고양이,코리안숏헤어,유성,관평동 1339번지 프레시원마트 주변
1546,2020-06-25,개,믹스,유성,계산동 749번지 학의뜰 110동 주변
1547,2020-06-25,고양이,코리안숏헤어,대덕,덕암동 10-4번지 로하스동물병원 주변
1548,2020-06-25,고양이,코리안숏헤어,서구,변동 봉산중학교 인근
1549,2020-06-25,고양이,코리안숏헤어,서구,내동 맑은아침@ 인근
